"","orig","dest","all","male","female","allages","a16","a25","a35","a50","a65","a75","allmodes","home","undergr","train","bus","taxi","bike","car","pass","bicycle","walk","other"
"2019795","E02005592","E02000946",1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2019796","E02005592","E02000970",2,2,0,2,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
"2019797","E02005592","E02000972",2,2,0,2,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
"2019798","E02005592","E02000977",5,1,4,5,1,1,2,1,0,0,5,0,1,2,1,0,0,0,0,0,1,0
"2019799","E02005592","E02001062",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2019800","E02005592","E02001083",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019801","E02005592","E02001956",2,0,2,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"2019802","E02005592","E02002093",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019803","E02005592","E02002767",2,1,1,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
"2019804","E02005592","E02002923",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019805","E02005592","E02003043",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019806","E02005592","E02003126",2,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019807","E02005592","E02003259",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019808","E02005592","E02003262",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2019809","E02005592","E02003288",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019810","E02005592","E02003293",6,4,2,6,6,0,0,0,0,0,6,0,0,0,0,0,0,3,1,0,2,0
"2019811","E02005592","E02003353",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019812","E02005592","E02003415",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019813","E02005592","E02003539",1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2019814","E02005592","E02003557",1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2019815","E02005592","E02003629",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019816","E02005592","E02003647",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019817","E02005592","E02003721",2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
"2019818","E02005592","E02003723",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019819","E02005592","E02003725",5,2,3,5,0,0,2,2,1,0,5,0,0,2,1,0,0,2,0,0,0,0
"2019820","E02005592","E02003726",1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2019821","E02005592","E02003727",3,2,1,3,1,0,2,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0
"2019822","E02005592","E02003728",2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019823","E02005592","E02003730",2,1,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
"2019824","E02005592","E02003731",4,4,0,4,0,0,1,3,0,0,4,0,0,1,0,0,0,3,0,0,0,0
"2019825","E02005592","E02003734",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019826","E02005592","E02003763",2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019827","E02005592","E02003764",3,3,0,3,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
"2019828","E02005592","E02003768",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2019829","E02005592","E02003781",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019830","E02005592","E02003785",2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019831","E02005592","E02004009",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019832","E02005592","E02004134",1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"2019833","E02005592","E02004154",1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"2019834","E02005592","E02004171",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019835","E02005592","E02004178",2,1,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
"2019836","E02005592","E02004294",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019837","E02005592","E02004449",1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2019838","E02005592","E02004478",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019839","E02005592","E02004492",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019840","E02005592","E02004505",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019841","E02005592","E02004512",3,0,3,3,1,0,1,1,0,0,3,0,0,2,0,0,0,0,0,0,1,0
"2019842","E02005592","E02004545",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019843","E02005592","E02004566",1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"2019844","E02005592","E02004568",5,0,5,5,5,0,0,0,0,0,5,0,0,0,1,0,0,2,0,1,1,0
"2019845","E02005592","E02004570",1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2019846","E02005592","E02004574",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019847","E02005592","E02004591",3,1,2,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0
"2019848","E02005592","E02004593",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019849","E02005592","E02004596",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019850","E02005592","E02004624",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019851","E02005592","E02004761",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019852","E02005592","E02004845",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019853","E02005592","E02004920",7,2,5,7,2,4,1,0,0,0,7,0,0,0,0,0,0,1,0,1,5,0
"2019854","E02005592","E02004924",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2019855","E02005592","E02004935",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019856","E02005592","E02004940",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019857","E02005592","E02004961",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019858","E02005592","E02004976",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019859","E02005592","E02004983",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019860","E02005592","E02005094",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019861","E02005592","E02005124",2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0
"2019862","E02005592","E02005485",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019863","E02005592","E02005503",4,3,1,4,0,1,1,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0
"2019864","E02005592","E02005504",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019865","E02005592","E02005505",12,11,1,12,2,4,3,3,0,0,12,0,0,0,0,0,0,10,1,0,1,0
"2019866","E02005592","E02005506",3,2,1,3,2,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0
"2019867","E02005592","E02005507",19,15,4,19,1,7,4,6,1,0,19,0,0,0,1,0,0,17,0,1,0,0
"2019868","E02005592","E02005508",2,0,2,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019869","E02005592","E02005509",3,3,0,3,0,2,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2019870","E02005592","E02005510",3,0,3,3,0,2,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2019871","E02005592","E02005511",4,2,2,4,2,1,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0
"2019872","E02005592","E02005512",7,7,0,7,0,1,1,3,2,0,7,0,0,0,0,0,0,7,0,0,0,0
"2019873","E02005592","E02005513",14,9,5,14,6,1,4,3,0,0,14,0,0,2,1,0,0,10,1,0,0,0
"2019874","E02005592","E02005515",16,9,7,16,1,5,4,6,0,0,16,0,0,0,0,0,0,14,0,1,1,0
"2019875","E02005592","E02005516",6,3,3,6,2,1,3,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
"2019876","E02005592","E02005517",5,4,1,5,0,2,2,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
"2019877","E02005592","E02005518",7,4,3,7,1,2,2,0,2,0,7,0,0,1,0,0,0,6,0,0,0,0
"2019878","E02005592","E02005519",11,8,3,11,1,4,3,3,0,0,11,0,0,0,0,0,0,8,3,0,0,0
"2019879","E02005592","E02005520",15,12,3,15,3,2,5,5,0,0,15,0,0,0,0,0,0,13,2,0,0,0
"2019880","E02005592","E02005521",17,12,5,17,3,9,0,4,1,0,17,0,0,0,2,0,0,12,3,0,0,0
"2019881","E02005592","E02005522",10,7,3,10,0,3,5,2,0,0,10,0,0,0,0,0,1,8,0,1,0,0
"2019882","E02005592","E02005523",2,2,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019883","E02005592","E02005524",4,0,4,4,1,2,0,1,0,0,4,0,0,0,1,0,0,2,1,0,0,0
"2019884","E02005592","E02005525",18,7,11,18,9,5,3,1,0,0,18,0,0,0,6,0,0,10,0,2,0,0
"2019885","E02005592","E02005526",10,5,5,10,2,1,4,3,0,0,10,0,0,0,0,0,0,7,1,2,0,0
"2019886","E02005592","E02005527",14,9,5,14,4,2,3,5,0,0,14,0,0,0,0,0,0,11,0,3,0,0
"2019887","E02005592","E02005528",13,4,9,13,1,4,2,6,0,0,13,0,0,0,2,0,0,8,1,2,0,0
"2019888","E02005592","E02005529",72,29,43,72,4,12,38,18,0,0,72,0,0,0,2,0,1,54,5,10,0,0
"2019889","E02005592","E02005530",23,17,6,23,2,12,6,3,0,0,23,0,0,0,2,0,0,11,0,1,9,0
"2019890","E02005592","E02005531",8,4,4,8,1,3,2,2,0,0,8,0,0,0,0,0,0,7,0,0,1,0
"2019891","E02005592","E02005532",46,28,18,46,6,13,14,12,1,0,46,0,0,0,1,0,0,29,4,5,7,0
"2019892","E02005592","E02005533",5,2,3,5,0,1,3,0,1,0,5,0,0,0,0,0,0,3,0,1,0,1
"2019893","E02005592","E02005534",21,7,14,21,1,7,8,3,0,2,21,0,0,0,1,0,0,17,1,1,1,0
"2019894","E02005592","E02005535",61,32,29,61,8,23,18,12,0,0,61,0,0,0,6,0,0,42,2,8,3,0
"2019895","E02005592","E02005536",55,29,26,55,9,17,17,11,0,1,55,0,0,1,15,0,1,28,1,5,4,0
"2019896","E02005592","E02005537",12,5,7,12,6,0,3,3,0,0,12,0,0,0,3,0,0,4,0,0,5,0
"2019897","E02005592","E02005539",4,3,1,4,1,0,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
"2019898","E02005592","E02005540",2,2,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019899","E02005592","E02005541",4,1,3,4,0,2,1,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
"2019900","E02005592","E02005542",7,1,6,7,1,3,2,1,0,0,7,0,0,0,1,0,0,4,2,0,0,0
"2019901","E02005592","E02005543",11,4,7,11,1,6,3,1,0,0,11,0,0,0,0,0,0,10,1,0,0,0
"2019902","E02005592","E02005544",8,4,4,8,0,4,1,3,0,0,8,0,0,0,1,0,0,7,0,0,0,0
"2019903","E02005592","E02005545",8,7,1,8,1,3,2,2,0,0,8,0,0,0,0,0,0,7,0,0,1,0
"2019904","E02005592","E02005546",6,0,6,6,0,4,0,2,0,0,6,0,0,0,0,0,0,6,0,0,0,0
"2019905","E02005592","E02005547",7,5,2,7,0,2,4,1,0,0,7,0,0,2,1,0,0,4,0,0,0,0
"2019906","E02005592","E02005548",19,6,13,19,3,15,0,1,0,0,19,0,0,0,0,0,0,19,0,0,0,0
"2019907","E02005592","E02005550",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019908","E02005592","E02005551",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019909","E02005592","E02005552",3,2,1,3,1,1,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2019910","E02005592","E02005554",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019911","E02005592","E02005559",5,1,4,5,1,3,0,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0
"2019912","E02005592","E02005560",5,2,3,5,0,4,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
"2019913","E02005592","E02005561",4,3,1,4,0,4,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0
"2019914","E02005592","E02005564",4,4,0,4,1,2,1,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0
"2019915","E02005592","E02005568",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019916","E02005592","E02005569",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019917","E02005592","E02005570",2,0,2,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019918","E02005592","E02005571",3,3,0,3,0,0,2,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2019919","E02005592","E02005572",3,3,0,3,0,1,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2019920","E02005592","E02005573",11,4,7,11,2,2,5,2,0,0,11,0,0,0,1,0,0,7,1,1,1,0
"2019921","E02005592","E02005574",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019922","E02005592","E02005576",5,3,2,5,2,1,1,1,0,0,5,0,0,0,0,0,0,1,1,1,2,0
"2019923","E02005592","E02005577",2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019924","E02005592","E02005578",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019925","E02005592","E02005579",13,8,5,13,2,7,2,2,0,0,13,0,0,0,0,0,0,9,2,2,0,0
"2019926","E02005592","E02005580",8,6,2,8,0,4,3,1,0,0,8,0,0,0,1,0,0,7,0,0,0,0
"2019927","E02005592","E02005581",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019928","E02005592","E02005582",4,2,2,4,1,0,2,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0
"2019929","E02005592","E02005583",6,4,2,6,1,2,1,2,0,0,6,0,0,0,1,0,0,3,0,0,2,0
"2019930","E02005592","E02005584",94,48,46,94,12,35,31,15,0,1,94,0,0,0,4,0,3,62,7,12,6,0
"2019931","E02005592","E02005585",39,25,14,39,10,7,16,5,1,0,39,0,0,0,3,0,1,21,0,5,9,0
"2019932","E02005592","E02005586",26,14,12,26,2,7,13,3,1,0,26,0,0,0,0,1,0,16,2,3,4,0
"2019933","E02005592","E02005587",43,14,29,43,5,7,13,16,2,0,43,0,0,0,4,0,0,33,0,2,4,0
"2019934","E02005592","E02005588",41,27,14,41,2,13,16,9,1,0,41,0,0,0,3,0,0,32,1,5,0,0
"2019935","E02005592","E02005589",80,28,52,80,9,19,27,25,0,0,80,0,0,0,3,0,1,47,2,9,18,0
"2019936","E02005592","E02005590",930,438,492,930,272,282,248,118,10,0,930,0,0,1,47,2,2,98,13,144,623,0
"2019937","E02005592","E02005592",173,59,114,173,50,33,47,36,7,0,173,0,0,1,3,0,0,39,6,14,109,1
"2019938","E02005592","E02005593",477,201,276,477,152,116,125,77,5,2,477,0,1,1,93,0,6,69,10,175,122,0
"2019939","E02005592","E02005594",200,86,114,200,29,49,73,45,3,1,200,0,0,0,3,0,2,54,6,18,117,0
"2019940","E02005592","E02005595",96,28,68,96,16,29,23,24,3,1,96,0,0,0,2,1,0,38,3,17,35,0
"2019941","E02005592","E02005596",158,71,87,158,6,44,53,52,3,0,158,0,0,0,3,0,3,66,4,45,37,0
"2019942","E02005592","E02005597",23,10,13,23,6,6,9,2,0,0,23,0,0,0,1,0,1,13,2,6,0,0
"2019943","E02005592","E02005598",303,109,194,303,28,109,108,54,2,2,303,0,0,0,45,1,1,145,12,88,11,0
"2019944","E02005592","E02005599",20,8,12,20,5,2,10,3,0,0,20,0,0,0,1,0,0,17,0,2,0,0
"2019945","E02005592","E02005600",11,4,7,11,2,6,1,2,0,0,11,0,0,0,0,0,0,8,1,1,1,0
"2019946","E02005592","E02005601",7,2,5,7,1,5,1,0,0,0,7,0,0,0,0,0,0,6,0,1,0,0
"2019947","E02005592","E02005602",40,24,16,40,7,14,7,11,1,0,40,0,0,0,3,0,0,24,2,7,4,0
"2019948","E02005592","E02005603",33,15,18,33,3,11,12,7,0,0,33,0,0,0,4,0,0,26,2,1,0,0
"2019949","E02005592","E02005604",18,8,10,18,4,7,4,3,0,0,18,0,0,0,3,0,2,10,1,0,2,0
"2019950","E02005592","E02005605",46,33,13,46,3,16,19,8,0,0,46,0,0,0,0,0,0,32,4,7,3,0
"2019951","E02005592","E02005606",13,7,6,13,1,5,4,3,0,0,13,0,0,0,3,0,0,8,0,1,1,0
"2019952","E02005592","E02005607",26,8,18,26,5,8,10,3,0,0,26,0,0,0,1,0,1,18,1,2,3,0
"2019953","E02005592","E02005608",2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019954","E02005592","E02005609",5,3,2,5,0,2,2,1,0,0,5,0,0,0,0,0,0,4,0,0,0,1
"2019955","E02005592","E02005610",2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019956","E02005592","E02005611",12,9,3,12,3,6,2,1,0,0,12,0,0,0,0,0,0,9,1,0,2,0
"2019957","E02005592","E02005992",3,2,1,3,3,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0
"2019958","E02005592","E02006020",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019959","E02005592","E02006041",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2019960","E02005592","E02006101",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019961","E02005592","E02006164",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019962","E02005592","E02006238",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019963","E02005592","E02006239",2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
"2019964","E02005592","E02006242",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019965","E02005592","E02006245",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2019966","E02005592","E02006247",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019967","E02005592","E02006251",4,2,2,4,1,1,1,1,0,0,4,0,0,3,0,0,0,1,0,0,0,0
"2019968","E02005592","E02006253",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019969","E02005592","E02006254",3,3,0,3,0,0,2,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0
"2019970","E02005592","E02006261",8,4,4,8,0,7,0,1,0,0,8,0,0,0,0,0,0,7,1,0,0,0
"2019971","E02005592","E02006263",3,1,2,3,0,0,1,2,0,0,3,0,0,0,0,0,0,2,1,0,0,0
"2019972","E02005592","E02006264",1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019973","E02005592","E02006265",2,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019974","E02005592","E02006267",2,2,0,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
"2019975","E02005592","E02006270",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019976","E02005592","E02006271",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019977","E02005592","E02006273",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019978","E02005592","E02006274",2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
"2019979","E02005592","E02006276",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019980","E02005592","E02006278",2,1,1,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019981","E02005592","E02006279",1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019982","E02005592","E02006280",2,0,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019983","E02005592","E02006281",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019984","E02005592","E02006287",2,1,1,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019985","E02005592","E02006288",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019986","E02005592","E02006290",1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2019987","E02005592","E02006300",2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
"2019988","E02005592","E02006302",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019989","E02005592","E02006303",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019990","E02005592","E02006304",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019991","E02005592","E02006305",7,3,4,7,3,2,2,0,0,0,7,0,0,0,0,0,0,6,0,0,1,0
"2019992","E02005592","E02006306",2,2,0,2,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0
"2019993","E02005592","E02006308",19,12,7,19,1,10,8,0,0,0,19,0,0,3,0,0,0,16,0,0,0,0
"2019994","E02005592","E02006310",2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019995","E02005592","E02006311",10,4,6,10,0,4,4,2,0,0,10,0,0,0,0,0,0,10,0,0,0,0
"2019996","E02005592","E02006312",2,1,1,2,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
"2019997","E02005592","E02006313",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2019998","E02005592","E02006314",6,5,1,6,0,3,1,2,0,0,6,0,0,0,0,0,0,5,1,0,0,0
"2019999","E02005592","E02006315",3,1,2,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2020000","E02005592","E02006316",6,4,2,6,2,3,1,0,0,0,6,0,0,0,0,0,0,4,1,0,1,0
"2020001","E02005592","E02006380",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2020002","E02005592","E02006425",2,1,1,2,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
"2020003","E02005592","E02006494",1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2020004","E02005592","E02006579",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2020005","E02005592","E02006798",2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2020006","E02005592","E02006826",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2020007","E02005592","E02006874",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2020008","E02005592","E02006899",4,2,2,4,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0
"2020009","E02005592","E02006907",420,215,205,420,104,130,117,65,4,0,420,0,0,1,43,2,1,115,10,60,188,0
"2020010","E02005592","E02006908",35,19,16,35,3,14,13,5,0,0,35,0,0,0,0,1,0,7,0,14,13,0
"2020011","E02005592","E02006914",1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"2020012","E02005592","E02006917",1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2020013","E02005592","OD0000001",530,274,256,530,39,94,189,165,36,7,530,530,0,0,0,0,0,0,0,0,0,0
"2020014","E02005592","OD0000002",7,5,2,7,1,2,1,3,0,0,7,0,0,1,0,0,0,1,1,0,0,4
"2020015","E02005592","OD0000003",287,204,83,287,53,62,91,67,12,2,287,0,2,8,11,4,3,172,10,21,39,17
"2020016","E02005592","OD0000004",7,5,2,7,1,0,5,1,0,0,7,0,1,0,1,0,0,3,0,1,0,1
"2020017","E02005592","S02000014",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2020018","E02005592","S02000083",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2020019","E02005592","S02000438",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2020020","E02005592","W02000096",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2020021","E02005592","W02000131",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2020022","E02005593","E02000001",2,0,2,2,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0
"2020023","E02005593","E02000003",3,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2020024","E02005593","E02000019",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2020025","E02005593","E02000052",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2020026","E02005593","E02000054",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2020027","E02005593","E02000083",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2020028","E02005593","E02000100",1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2020029","E02005593","E02000186",1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
